title,originallink,link,description,pubDate
"[<b>날씨</b>] &quot;갑자기 여름이야?&quot;...광주 29℃·서울 27℃, 올해 최고",https://www.ytn.co.kr/_ln/0108_202604132321489967,https://n.news.naver.com/mnews/article/052/0002340287?sid=103,"지난주엔 꽃샘추위로 늦겨울 같더니 <b>날씨</b>가 급변했습니다. 계절을 한 달 앞선 이른 더위가 찾아오면서 한낮... 지난주 요란한 봄비를 몰고 왔던 저기압이 물러나고, 고기압이 자리 잡으면서 맑은 <b>날씨</b>가 이어지기... ","Mon, 13 Apr 2026 23:21:00 +0900"
"'나솔' 26기 영식♥현숙, 첫 부부싸움 했다…&quot;짜증 내서 미안해&quot; 극적 화...",https://www.tenasia.co.kr/article/2026041380664,https://m.entertain.naver.com/article/312/0000755632,특히 현숙은 영식의 오버사이즈 상의를 빌려 입고 꽃잎이 흩날리는 출근길을 만끽하며 &quot;이보다 더 즐거운 출근길이 있었던가 싶을 만큼 <b>날씨</b>와 바람까지 모든 것이 완벽하다&quot;라는 감상을 전해 달콤한 분위기를 자아냈다.... ,"Mon, 13 Apr 2026 23:03:00 +0900"
[<b>날씨</b>] 내일 서울 '낮 27도' 초여름 더위…일교차 커,http://www.yonhapnewstv.co.kr/MYH20260413225151h7Q,https://n.news.naver.com/mnews/article/422/0000854671?sid=103,"서울 27.4도, 광주는 30도에 육박하며 초여름 <b>날씨</b>를 보였는데요. 내일도 강한 햇볕 속에 낮 기온이 25도를... 맑은 <b>날씨</b>가 이어지며 내륙을 중심으로 건조함이 심해지겠습니다. 강원과 충북, 경북 지역의 대기가 점차... ","Mon, 13 Apr 2026 22:52:00 +0900"
"내일<b>날씨</b>, 서울 27도 &quot;봄, 바로 여름인가&quot; 청주·대전 26도",https://www.gukjenews.com/news/articleView.html?idxno=3556211,https://www.gukjenews.com/news/articleView.html?idxno=3556211,"크겠다고 <b>날씨</b>예보했다. 내일(14일) 새벽(00~06시)부터 모레(15일) 오전(06~12시) 사이 제주도, 내일 오후(12... 14일 <b>날씨</b> (사진=기상청 제공) 당분간 일부 강원내륙.산지와 충북, 경북권내륙을 중심으로 대기가... ","Mon, 13 Apr 2026 22:34:00 +0900"
[제주<b>날씨</b>] 내일 흐리고 곳곳 비... 바람 강해 더 서늘,https://www.jibs.co.kr/news/replay/viewNewsReplayDetail/2026041321292748486?feed=na,https://n.news.naver.com/mnews/article/661/0000074583?sid=103,"도쿄는 흐린 <b>날씨</b>를 보이겠고, 베이징은 낮 한때 소나기가 예상됩니다. 제주는 수요일에도 흐린 <b>날씨</b>가 이어지겠고, 금요일에는 다시 비 예보가 있습니다. <b>날씨</b>였습니다.","Mon, 13 Apr 2026 22:22:00 +0900"
완주 최고기온 29.1도…전북 일부 ‘초여름 <b>날씨</b>’,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8534782&ref=A,https://n.news.naver.com/mnews/article/056/0012161494?sid=103,"오늘(13) 완주의 낮 최고기온이 29.1도까지 오르는 등 전북 일부 지역에서 한낮 30도에 육박하는 초여름 <b>날씨</b>를 보였습니다. 지역별 최고기온은 남원 28.4도, 임실과 순창 28.2도, 전주 27.5도 등입니다. 전주기상지청은... ","Mon, 13 Apr 2026 22:06:00 +0900"
[게임리뷰] 푹 빠져들 '낭만' 해적놀이 〈윈드로즈〉,https://www.globale.co.kr/news/articleView.html?idxno=37614,https://www.globale.co.kr/news/articleView.html?idxno=37614,"일부 애니메이션의 어색함 같은 건 있지만 함선끼리 싸우는 모습부터 실시간으로 변하는 <b>날씨</b>, 적절한 광원 등 매력적이다. 아쉬운 측면은 일부 자원이 섬마다 매우 한정돼 있어서 초반 시스템에 대한 이해가 다소... ","Mon, 13 Apr 2026 22:04:00 +0900"
"블랙야크키즈, 아웃도어 DNA 강화",http://www.apparelnews.co.kr/news/news_view/?idx=224586,http://www.apparelnews.co.kr/news/news_view/?idx=224586,특히 여름 시즌 기획은 온도와 습도 등 <b>날씨</b> 특성에 맞춰 세 단계로 나눠 세밀하게 진행했다. 추동 시즌에는 신규 고객 확보를 위한 토들러 라인을 출시한다. 아우터 기준 10%의 물량을 토들러 전용 디자인으로 선보인다.,"Mon, 13 Apr 2026 22:02:00 +0900"
'퀸잇' 인기상품,http://www.apparelnews.co.kr/news/news_view/?idx=224589,http://www.apparelnews.co.kr/news/news_view/?idx=224589,"포근한 <b>날씨</b>가 이어진 주말 이후 봄 시즌 아우터는 랭킹에서 사라졌고, 가벼운 단품을 중심으로 판매가 이루어지고 있다. 의류 카테고리는 캐주얼한 아이템이 상위권을 형성하고 있다. 오버핏의 청바지와 반팔 셔츠... ","Mon, 13 Apr 2026 22:02:00 +0900"
"핑크빈 등장, 메이플스토리 kt wiz 브랜드데이 성료",https://www.gamemeca.com/mv.php?inflow=naver&gid=1773991,https://n.news.naver.com/mnews/article/356/0000081632?sid=004,경기가 펼쳐진 수원 KT 위즈 파크는 핑크빈 포토존을 조성하는 등 ‘메이플스토리’ IP로 전역을 꾸며 따뜻한 봄 <b>날씨</b>와 어울리는 화사하고 새로운 분위기를 형성했다. ▲ kt wiz 브랜드데이 현장 (사진제공: 넥슨)... ,"Mon, 13 Apr 2026 22:01:00 +0900"
[뉴스9 <b>날씨</b>] 때 이른 초여름 <b>날씨</b>…내일도 서울 한낮 27도,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8534754&ref=A,https://n.news.naver.com/mnews/article/056/0012161468?sid=103,때 이른 초여름 <b>날씨</b>에 한낮엔 겉옷이 덥게 느껴질 정도였습니다. 오늘 동해안을 제외한 대부분 지역에서... 당분간 서울의 낮 기온 25도 안팎으로 평년 기온을 크게 웃도는 <b>날씨</b>가 이어지겠습니다. 내일 중부지방은... ,"Mon, 13 Apr 2026 21:58:00 +0900"
태안·천안서 산불 잇따라…인명피해 없어,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8534735&ref=A,https://n.news.naver.com/mnews/article/056/0012161478?sid=102,"건조한 <b>날씨</b>에 태안과 천안에서 산불이 잇따랐습니다. 오늘(13일) 오후 2시쯤 태안군 소원면 송원리에서 산불이 나 산불진화헬기 2대와 차량 17대, 인력 68명이 투입돼 진화 작업을 벌여 1시간여 만에 꺼졌습니다. 오후... ","Mon, 13 Apr 2026 21:55:00 +0900"
[이슈<b>날씨</b>] 벌써 초여름?...낮엔 반소매 차림,https://www.ytn.co.kr/_ln/0108_202604132155317377,https://n.news.naver.com/mnews/article/052/0002340258?sid=103,"안녕하세요, 이슈<b>날씨</b> 이혜민입니다. 오늘 낮에는 따뜻함을 넘어. 덥게 느껴지셨죠? 기온이 크게 오르면서 초여름 같은 <b>날씨</b>가 나타났습니다. 오늘 광화문광장에서 촬영된 사진입니다. 시민들이 대부분 반소매 차림을... ","Mon, 13 Apr 2026 21:55:00 +0900"
[뉴스공감] 전재수 &quot;한동훈은 '싸움꾼'…부산 북구엔 '일꾼' 필요&quot;,https://news.cpbc.co.kr/article/1172088?division=NAVER,https://news.cpbc.co.kr/article/1172088?division=NAVER,<b>날씨</b>가 좋을 때는 바다가 보이는. 미세먼지 하나도 없고 가을 <b>날씨</b> 가을 야구할 때 그럴 거 아닙니까? 그때는 뚜껑을 열어서 바다를 감상하면서 야구를 하고. 그래서 개폐식 돔으로 가야 되고. 미세먼지 어떻게 할 겁니까?... ,"Mon, 13 Apr 2026 21:52:00 +0900"
낙동강 따라 꽃내음 가득...활짝 핀 튤립과 유채,https://www.ytn.co.kr/_ln/0115_202604132152087157,https://n.news.naver.com/mnews/article/052/0002340257?sid=102,[남다현 / 부산 연산동 : <b>날씨</b>가 너무 좋아서 약간 공부를 미루고 어디를 갈까 고민하다가 다들 여기를 추천해주셔서 오게 됐는데 와 보니 튤립도 정말 예쁘고 <b>날씨</b>도 너무 좋아서 기분이 좋아요.] 17가지 다양한 품종이... ,"Mon, 13 Apr 2026 21:52:00 +0900"
[<b>날씨</b>] 여름옷 꺼내야 하나…오늘 서울 낮 최고 27도,https://news.tvchosun.com/site/data/html_dir/2026/04/13/2026041390327.html,https://n.news.naver.com/mnews/article/448/0000603646?sid=103,"내일 한낮 기온 서울 27도, 청주 26도까지 오르겠고, 강릉은 19도에 머물면서 동해안 일대는 이른 더위에 비껴가겠습니다. 금요일에 다시 남부지방과 제주에 비가 내릴 전망입니다. <b>날씨</b>였습니다.","Mon, 13 Apr 2026 21:51:00 +0900"
[<b>날씨</b>/XR] 낮 27도 '후끈'…4월 중순 역대급 더위,https://news.sbs.co.kr/news/endPage.do?news_id=N1008516601&plink=ORI&cooper=NAVER,https://n.news.naver.com/mnews/article/055/0001348213?sid=103,갑자기 이렇게 기온이 크게 오른 건 맑은 <b>날씨</b>에 동풍이 불었기 때문입니다. 동풍과 맞닿는 동해안 지역은... 보시는 것처럼 낮은 구름이 껴 있는 제주와 남해안을 제외하고는 대체로 맑은 <b>날씨</b> 보이고 있는데요. 내일도... ,"Mon, 13 Apr 2026 21:48:00 +0900"
"“일본 여행, 너도나도 난리더니” 무심코 갔다가 ‘낭패’…놀라운 ‘...",https://biz.heraldcorp.com/article/10716146?ref=naver,https://n.news.naver.com/mnews/article/016/0002629048?sid=105,"그건 바로 상상 이상으로 더운 <b>날씨</b> 때문. 특히 지난 주말에 4월이라고는 믿기 힘든 더위를 겪은 후... 문제는 남은 여름이, 역대 최고로 더운 <b>날씨</b>가 될 수 있다는 전망. 지난해 또한 10월까지 30도가 넘나드는 더위가... ","Mon, 13 Apr 2026 21:41:00 +0900"
‘슈퍼 엘니뇨’ 10년 만에 귀환?…‘1.7도 온난화’도 위태롭다,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8534667&ref=A,https://n.news.naver.com/mnews/article/056/0012161407?sid=102,"호주에선 고온 건조한 <b>날씨</b> 속에 산불이 잇따랐습니다. 극단적인 재난을 불러온 건 '슈퍼 엘니뇨', 적도 동태평양 수온이 평년보다 높아지는 엘니뇨 현상 중에서도 최고 등급입니다. 당시 수온은 평년보다 무려 2.4도나... ","Mon, 13 Apr 2026 21:40:00 +0900"
[<b>날씨</b>] 평년보다 이른 더위…내일도 한낮 25도 안팎,http://www.yonhapnewstv.co.kr/MYH20260413213444Lvz,https://n.news.naver.com/mnews/article/422/0000854660?sid=103,"서울 27.4도, 광주는 30도에 육박하며 초여름 <b>날씨</b>를 보였는데요. 내일도 강한 햇볕 속에 낮 기온이 25도를... 맑은 <b>날씨</b>가 이어지며 내륙을 중심으로 건조함이 심해지겠습니다. 강원과 충북, 경북 지역의 대기가 점차... ","Mon, 13 Apr 2026 21:35:00 +0900"
한낮 29.4도 '초여름' <b>날씨</b>...평년보다 10도↑,https://www.ikbc.co.kr/article/view/kbc202604130063,https://n.news.naver.com/mnews/article/660/0000107340?sid=103,"월요일인 오늘(13일) 광주와 전남 낮 기온이 30도에 육박하는 등 평년보다 5~10도 가량 높은 초여름 <b>날씨</b>를 보였습니다. 낮 최고기온은 곡성 옥과 29.4도, 광주 29.1도, 순천 황전 28.3도, 장성 28도를 기록했고, 광주는... ","Mon, 13 Apr 2026 21:32:00 +0900"
"인천시-서구, 봄철 산불 총력 대응",https://www.cnbnews.com/news/article.html?no=788979,https://www.cnbnews.com/news/article.html?no=788979,이번 훈련은 '산불관리통합규정' 제10조에 근거해 기획됐으며 최근 건조한 <b>날씨</b>와 강풍으로 산불 위험이... 유광조 시 도시균형국장은 “건조한 <b>날씨</b>가 이어지는 봄철에는 작은 부주의가 대형 산불로 번질 위험이 매우... ,"Mon, 13 Apr 2026 21:20:00 +0900"
[브리프]넥슨 넷마블 스마일게이트 엔씨 컴투스 外,http://www.biztribune.co.kr/news/articleView.html?idxno=352336,http://www.biztribune.co.kr/news/articleView.html?idxno=352336,"봄 <b>날씨</b>와 어울리는 화사하고 새로운 분위기를 형성했다. 경기장 내 미디어 월에서는 '메이플스토리... 특히 비가 오는 궂은 <b>날씨</b>에도 불구하고 양일간 약 1,000여명의 이용자가 행사장을 찾아 훈훈한 열기를 더했다.... ","Mon, 13 Apr 2026 21:14:00 +0900"
때아닌 초여름 더위…서울 올봄 최고 기온,http://www.yonhapnewstv.co.kr/MYH20260413211203d0c,https://n.news.naver.com/mnews/article/422/0000854649?sid=103,"고기압의 영향으로 맑은 <b>날씨</b>가 이어진 가운데, 한낮에 강한 햇볕이 더해지며 기온이 크게 오른 것입니다.... 연합뉴스TV 임하경입니다. [영상취재 전천호] [영상편집 이채린] [그래픽 임혜빈] #<b>날씨</b> #기상청 #일교차 #더위","Mon, 13 Apr 2026 21:13:00 +0900"
[8<b>날씨</b>] 대체로 흐려... 내륙 중심 온화해,https://www.tbc.co.kr/news/view?pno=20260413182954AE08474&id=205393,https://www.tbc.co.kr/news/view?pno=20260413182954AE08474&id=205393,"내일 18도에 머물겠고요, 영덕 16도, 울진 15도로 다소 선선할 수 있겠습니다. 이번 주 금요일에 비 소식이 있고요, 일요일은 하늘 맑은 가운데, 대구가 25도까지 올라 조금 덥게 느껴질 수 있겠습니다. <b>날씨</b>였습니다.","Mon, 13 Apr 2026 21:10:00 +0900"
새콤달콤 '산딸기' 경북 청도에서 수확 한창,https://dgmbc.com/NewsArticle/834847,https://n.news.naver.com/mnews/article/657/0000050401?sid=102,"3월 말부터 온실에서 키운 산딸기 수확이 시작돼 5~6월에는 노지에서 키운 산딸기가 나오는데, <b>날씨</b>에 특히 예민해 많은 신경을 써야 합니다. ◀변태연 청도군 농업기술센터 친환경농업과장▶ &quot;금년도 저희 청도군... ","Mon, 13 Apr 2026 21:08:00 +0900"
초여름 <b>날씨</b>..내일 낮 최고 영상 26도,https://www.g1tv.co.kr/news?mid=1_207_6&newsid=342237,https://www.g1tv.co.kr/news?mid=1_207_6&newsid=342237,"한낮 기온이 영상 25도를 훌쩍 넘기는 등 갑작스레 초여름 <b>날씨</b>가 찾아온 가운데, 내일(14일)도 강원자치도의 낮 최고기온이 26도까지 올라 덥겠습니다. 내일(14일) 아침 최저기온은 영상 6도에서 10도 사이의 분포를... ","Mon, 13 Apr 2026 21:07:00 +0900"
[<b>날씨</b>] 한낮 최고 28도까지 오른다…초여름 더위속 큰 일교차 주의,https://www.betanews.net/article/view/beta202604130082,https://www.betanews.net/article/view/beta202604130082,"14일 전국이 대체로 흐린 가운데 낮 기온이 28도까지 오르며 초여름 수준의 더위가 나타날 전망이다. 아침 최저기온이 9~12도, 낮 최고기온은 19~28도로 예보됐다. 강원 영동을 제외한 중부지방과 전라권 내륙은 낮 기온이... ","Mon, 13 Apr 2026 21:04:00 +0900"
맑고 일교차 커..낮 기온 20~25도 포근,http://andongmbc.co.kr/adboard/NewsView81874,http://andongmbc.co.kr/adboard/NewsView81874,"큰 <b>날씨</b>가 이어지겠습니다. 오늘 아침 최저기온은 2도에서 9도로 쌀쌀했지만, 낮 기온은 상주와 문경이 25도까지 오르는 등 평년보다 5도 이상 높아 따뜻하겠습니다. 당분간 20도 안팎의 따뜻한 봄 <b>날씨</b>가 이어지겠고... ","Mon, 13 Apr 2026 21:02:00 +0900"
[SD 용인 라이브] ‘월드컵의 해’ 축구인들의 진한 열정은 필드에서도...,https://sports.donga.com/sports/article/all/20260413/133727849/1,https://m.sports.naver.com/kfootball/article/382/0001267943,"싱그러운 봄기운이 가득한 <b>날씨</b> 속에 골프채를 잡은 축구인들의 면면은 화려했다. 정몽규 KFA 회장과 권오갑 한국프로축구연맹 총재를 필두로 김호곤(KFA 축구사랑나눔재단 이사장), 이용수(KFA 부회장), 현영민... ","Mon, 13 Apr 2026 21:01:00 +0900"
광주·전남 때이른 더위…한낮 30도 육박,http://www.kwangju.co.kr/article.php?aid=1776081300797768006,http://www.kwangju.co.kr/article.php?aid=1776081300797768006,"지난 13일 광주시의 최고기온이 29도를 넘어서며 초여름 같은 <b>날씨</b>를 보인 가운데, 당분간 광주·전남은... 당분간 평년기온을 웃도는 <b>날씨</b>는 계속되겠다. 기상청은 14일 아침 최저기온은 10~13도, 낮 최고기온은 17... ","Mon, 13 Apr 2026 20:58:00 +0900"
광주·전남 때이른 더위…한낮 30도 육박,http://www.kwangju.co.kr/article.php?aid=1776081300797768006,http://www.kwangju.co.kr/article.php?aid=1776081300797768006,"지난 13일 광주시의 최고기온이 29도를 넘어서며 초여름 같은 <b>날씨</b>를 보인 가운데, 당분간 광주·전남은... 당분간 평년기온을 웃도는 <b>날씨</b>는 계속되겠다. 기상청은 14일 아침 최저기온은 10~13도, 낮 최고기온은 17... ","Mon, 13 Apr 2026 20:58:00 +0900"
[<b>날씨</b>] 내일 전국 대체로 흐림‥제주·남해안 흐려져 비,https://imnews.imbc.com/replay/2026/nwdesk/article/6814925_37004.html,https://n.news.naver.com/mnews/article/214/0001492575?sid=103,"다만, 남쪽을 제외하고는 주로 높은 구름이 들어오면서, 체감상 <b>날씨</b>가 크게 흐리진 않겠습니다. 비는 내일... 오늘 서울 광진구의 낮 기온이 28.1도까지 오르면서 6월 중순의 초여름 <b>날씨</b>를 보였는데요. 이유는 크게 세... ","Mon, 13 Apr 2026 20:54:00 +0900"
[<b>날씨</b>] 제주 내일 새벽부터 ‘비’…도로 안전운전 주의,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8534612&ref=A,https://n.news.naver.com/mnews/article/056/0012161366?sid=103,"그 밖의 해상에서도 최고 2.5m로 약간 높게 일겠습니다. 당분간 낮 기온은 20도 안팎까지 오르며, 따뜻하겠습니다. 금요일에도 비 소식이 있고요. 주말인 토요일부턴 맑은 하늘이 드러나겠습니다. <b>날씨</b>였습니다.","Mon, 13 Apr 2026 20:54:00 +0900"
&lt;뉴스아이<b>날씨</b>&gt;내일 대체로 흐리고 서부경남 가끔 비,https://news.knn.co.kr/news/article/186433,https://news.knn.co.kr/news/article/186433,오늘(13) 북창원과 하동 화개가 28도까지 올라가면서 초여름 <b>날씨</b>를 보였습니다. 화요일인 내일(14)... 당분간은 일교차가 10도 안팍으로 크게 벌어질 예정으로 건강관리에 유의하셔야 겠습니다. <b>날씨</b>였습니다.,"Mon, 13 Apr 2026 20:46:00 +0900"
"캐리비안 베이, 18일 조기 개장",https://www.hankyung.com/article/202604138121h,https://n.news.naver.com/mnews/article/015/0005274480?sid=102,"아쿠아틱센터에서는 실내 파도풀과 퀵라이드, 다이빙풀, 스파 등을 <b>날씨</b>와 관계없이 이용할 수 있다. 유수풀은 온수로 운영해 휴식형 물놀이 수요를 겨냥했다. 야외 파도풀은 폭 120m, 길이 104m 규모로 최대 2.4m 높이의... ","Mon, 13 Apr 2026 20:44:00 +0900"
새콤달콤 '산딸기' 수확 한창,http://www.phmbc.co.kr/www/news/desk_news?idx=201799&mode=view,http://www.phmbc.co.kr/www/news/desk_news?idx=201799&mode=view,"3월 말부터 온실에서 키운 산딸기 수확이 시작돼 5~6월에는 노지에서 키운 산딸기가 나오는데, <b>날씨</b>에 특히 예민해 많은 신경을 써야 합니다. ◀ INT ▶변태연/청도군 농업기술센터 친환경농업과장 &quot;금년도 저희 청도군... ","Mon, 13 Apr 2026 20:42:00 +0900"
"[<b>날씨</b>] 화요일, 흐린 하늘에 낮 최고 28도 ‘초여름’ 더위…남부엔 비",https://www.dt.co.kr/article/12057226?ref=naver,https://n.news.naver.com/mnews/article/029/0003021464?sid=103,"화요일인 14일에는 전국이 대체로 흐린 와중에도 낮 최고기온이 28도까지 오르는 등 초여름 <b>날씨</b>가 이어질 전망이다. 13일 기상청에 따르면 14일 아침 최저기온은 9∼12도, 낮 최고기온은 19∼28도로 예보됐다. 강원... ","Mon, 13 Apr 2026 20:38:00 +0900"
[<b>날씨</b>] 충북 때이른 여름 더위…내일 청주 낮 24도,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8534607&ref=A,https://n.news.naver.com/mnews/article/056/0012161384?sid=103,"다음은 자세한 지역별 내일 <b>날씨</b>입니다. 내일 아침 기온 청주 11도, 충주와 진천 9도, 제천은 8도로... 5월 중순만큼 따뜻하겠습니다. 다만 아침저녁으로는 여전히 공기가 차가우니까요. 유의하시길 바랍니다. <b>날씨</b>였습니다.","Mon, 13 Apr 2026 20:37:00 +0900"
[THE 인터뷰] 한성호 대한노인병학회장,https://news.skbroadband.com/news/articleView.html?idxno=224103,https://news.skbroadband.com/news/articleView.html?idxno=224103,봄철 따뜻한 <b>날씨</b>와 함께 미세먼지가 기승을 부리고 있습니다. 초미세먼지는 우리 몸 깊숙이 침투해 건강에 영향을 줄 수 있는데요. 특히 어르신들은 호흡기와 심혈관 질환에 더 취약한 만큼 각별한 주의가 필요합니다.... ,"Mon, 13 Apr 2026 20:36:00 +0900"
"삼표그룹, 현대건설과 ‘0℃에서도 굳는’ 간절기 특수 콘크리트 개발",https://www.pressian.com/pages/articles/2026041320161591918?utm_source=naver&utm_medium=search,https://n.news.naver.com/mnews/article/002/0002437081?sid=102,현장 관계자는 “간절기 콘크리트를 적용한 결과 예측하기 어려운 간절기 <b>날씨</b>에서도 안정적인 강도 발현이 확인됐다”며 “계획적인 공기 관리가 가능해지고 구조물 내구성도 높일 수 있어 시공 품질이 크게 향상될... ,"Mon, 13 Apr 2026 20:35:00 +0900"
[<b>날씨</b>] 대전·세종·충남 내일 초여름 더위…큰 일교차 유의,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8534603&ref=A,https://n.news.naver.com/mnews/article/056/0012161375?sid=103,"서천의 아침 기온 10도에서 출발해, 낮 기온은 부여가 26도까지 오르겠습니다. 바다의 물결은 잔잔하겠습니다. 당분간 뚜렷한 비 소식은 없겠고, 때 이른 낮 더위가 이어지겠습니다. 지금까지 <b>날씨</b>였습니다.","Mon, 13 Apr 2026 20:31:00 +0900"
"검단소방서, 봄철 산불 대비 ‘예비주수의 날’ 운영",http://fpn119.co.kr/249673,http://fpn119.co.kr/249673,이번 활동은 봄철 건조한 <b>날씨</b>와 강풍 등으로 산불 발생 위험이 크게 증가함에 따라 대형산불 특별대책기간 동안 산불 예방ㆍ연소 확대 방지 환경을 구축하고자 추진됐다. ‘예비주수의 날’은 유동 인구가 많은 산림 인접... ,"Mon, 13 Apr 2026 20:30:00 +0900"
김소희 &quot;이재명 정부의 재생에너지 목표…'숫자' 내세워 무리한 추진 매...,https://www.natv.go.kr/natv/news/newsView.do?newsId=513095,https://www.natv.go.kr/natv/news/newsView.do?newsId=513095,그리고 아시는 것처럼 태양광이나 바람 같은 경우는 <b>날씨</b>와 시간대에 따라서 출력이 흔들리잖아요. 그렇기 때문에 이거를 보완하기 위해서 에너지 스토리지 시스템이라고 하는 ESS를 붙여야 되는데. 이거를 붙이고... ,"Mon, 13 Apr 2026 20:22:00 +0900"
[Opinion] 우주에서 만난 내 친구 [영화],https://www.artinsight.co.kr/news/view.php?no=80518,https://www.artinsight.co.kr/news/view.php?no=80518,"<b>날씨</b>는 점점 험악해지고 정체 모를 사람들이 그를 찾아온다. 기억을 거슬러 올라가 그레이스가 찾아낸 단서는 자신이 지구를 위해 우주로 왔다는 것, 하나뿐이다. 하지만 지구에서와 같이 우주선에 홀로 남겨진 그레이스는... ","Mon, 13 Apr 2026 20:22:00 +0900"
[<b>날씨</b>] 전북 낮 25도 안팎 때 이른 더위…자외선 지수 ‘높음’,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8534592&ref=A,https://n.news.naver.com/mnews/article/056/0012161373?sid=103,"봄 <b>날씨</b>를 회복하면서 오늘 낮 기온은 25도 안팎까지 올랐습니다. 때 이른 더위는 내일도 이어지겠는데요, 내일 전주의 아침 기온은 12도에서 출발해 한낮 기온은 24도까지 오르겠습니다. 맑고 따뜻한 봄 <b>날씨</b>가... ","Mon, 13 Apr 2026 20:20:00 +0900"
"울산농협, 토양오염 방지·농업환경 개선 앞장",http://www.ujeil.com/news/articleView.html?idxno=384140,http://www.ujeil.com/news/articleView.html?idxno=384140,참석자들은 다소 더운 <b>날씨</b> 속에서도 농촌일손돕기 필요성에 공감하며 농경지 주변에 방치된 폐비닐과 폐농약용기 등 영농폐기물을 수거해 토양 오염 방지와 농업환경 개선에 힘을 보탰다. 이 같은 활동은 소비자에게... ,"Mon, 13 Apr 2026 20:20:00 +0900"
"[김윤경의 여행 스케치] 태항산 ② 노자의 도덕경, 험난한 길, 복숭아 이...",http://www.ujeil.com/news/articleView.html?idxno=384131,http://www.ujeil.com/news/articleView.html?idxno=384131,<b>날씨</b>가 기가 막히게 화창하다. 눈을 어디 두어도 직벽이 있는 웅장한 산맥이다. 태항 대협곡의 최고인 도화곡은 중국 내에서도 '아름다운 협곡 베스트 10'에 이름을 올릴 만큼 멋진 곳이다. 도화곡은 엄동설한에도... ,"Mon, 13 Apr 2026 20:20:00 +0900"
"[<b>날씨</b>] 계절 앞서는 더위, 서울 27℃…제주·남해안 비 조금",http://www.yonhapnewstv.co.kr/MYH202604132017475Wx,https://n.news.naver.com/mnews/article/422/0000854634?sid=103,내일 바다의 물결은 제주 해상에서 최고 3m로 높게 일겠습니다. 금요일에는 남부지방 곳곳에 또 비가 내리겠습니다. <b>날씨</b> 전해드렸습니다. (한가현 기상캐스터) #일교차 #봄비 #초여름더위 #오늘<b>날씨</b> #때이른더위,"Mon, 13 Apr 2026 20:18:00 +0900"
"[<b>날씨</b>] 내일도 초여름 <b>날씨</b>, 서울 낮 27도…일교차는 여전",http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=5187909,https://n.news.naver.com/mnews/article/057/0001944479?sid=102,뜨거운 햇살이 수은주를 끌어올려 전국 대부분 지역에서 초여름 <b>날씨</b>를 보였습니다. 경기도 광주시... <b>날씨</b>였습니다. (김다영 기상캐스터) #MBN #<b>날씨</b> #김다영 #초여름<b>날씨</b> #일교차 #흐림 #뉴스7 #MBN<b>날씨</b> #기상캐스터,"Mon, 13 Apr 2026 20:18:00 +0900"
[<b>날씨</b>]전국 흐린 <b>날씨</b> 속 '초여름' 더위…28도까지 치솟는다,https://view.asiae.co.kr/article/2026041320130056336,https://n.news.naver.com/mnews/article/277/0005748853?sid=102,"14일은 전국이 대체로 흐리면서도 낮 기온이 28도까지 오르는 초여름 <b>날씨</b>가 이어질 것이라고 기상청이 예보했다. 기상청에 따르면 아침 최저기온은 9∼12도, 낮 최고기온은 19∼28도로 예상된다. 강원 영동을 제외한... ","Mon, 13 Apr 2026 20:13:00 +0900"
완주 최고기온 29.1도…전북 일부 ‘초여름 <b>날씨</b>’,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8534571&ref=A,https://n.news.naver.com/mnews/article/056/0012161365?sid=103,"오늘(13) 완주의 낮 최고기온이 29.1도까지 오르는 등 전북 일부 지역에서 한낮 30도에 육박하는 초여름 <b>날씨</b>를 보였습니다. 지역별 최고기온은 남원 28.4도, 임실과 순창 28.2도, 전주 27.5도 등입니다. 전주기상지청은... ","Mon, 13 Apr 2026 20:08:00 +0900"
[<b>날씨</b>] 대구·경북 내일 대체로 흐림…경북 내륙 안개 주의,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8534570&ref=A,https://n.news.naver.com/mnews/article/056/0012161349?sid=103,바다의 물결은 비교적 잔잔하겠습니다. 먼 바다에서 최고 2m로 일겠습니다. 내일부턴 다시 이맘 때 봄 <b>날씨</b>가 이어지겠습니다. 금요일 오후부터 밤 사이 대구와 경북 남부에 비가 예상됩니다. <b>날씨</b> 정보였습니다.,"Mon, 13 Apr 2026 20:07:00 +0900"
4월인데 초여름 더위,https://www.kihoilbo.co.kr/news/articleView.html?idxno=3019524,https://www.kihoilbo.co.kr/news/articleView.html?idxno=3019524,"기호일보, KIHOILBO 한낮 초여름 <b>날씨</b>를 보인 13일 인천시 부평구 굴포천 산책로에서 시민들이 양산을 쓰고 이동하고 있다.","Mon, 13 Apr 2026 20:06:00 +0900"
